psgc,level,name,region,province,assets,liabilities,equity,revenue,expenses,net_assistance_subsidy,surplus_deficit,cash_begin,net_cash,cash_end
0701241000,municipality,Sikatuna,Region VII,Bohol,289589,36723,252866,93871,101378,8277,770,72913,4072,76985
0701243000,municipality,Talibon,Region VII,Bohol,806029,214589,591440,414206,423888,27199,17518,208558,38019,246577
0701244000,municipality,Trinidad,Region VII,Bohol,1009200,279263,729938,317692,277167,26320,66845,228235,-44438,183797
0701245000,municipality,Tubigon,Region VII,Bohol,809862,133805,676057,313427,358482,51539,6485,77499,26809,104307
0701246000,municipality,Ubay,Region VII,Bohol,947476,110389,837087,389525,435745,82041,35821,205332,15655,220987
0701247000,municipality,Valencia,Region VII,Bohol,591640,221725,369915,176785,177246,7958,7496,147867,-23348,124519
0702201000,municipality,Alcantara,Region VII,Cebu,357277,51816,305461,107095,118208,7527,-3585,54831,6937,61768
0702202000,municipality,Alcoy,Region VII,Cebu,709398,121522,587876,125741,171196,29799,-15656,168174,-22262,145911
0702203000,municipality,Alegria,Region VII,Cebu,1212256,171970,1040286,931275,208568,-4310,718397,57159,-29525,27634
0702204000,municipality,Aloguinsan,Region VII,Cebu,458677,108468,350209,160361,204296,39909,-4026,163582,-37242,126340
0702205000,municipality,Argao,Region VII,Cebu,999653,464070,535583,389372,400902,-43200,-54731,376403,-43714,332689
0702206000,municipality,Asturias,Region VII,Cebu,647762,140893,506870,277959,322181,42605,-1618,180767,-16537,164230
0702207000,municipality,Badian,Region VII,Cebu,1273804,248926,1024878,662299,275270,34730,421758,199207,815,200022
0702208000,municipality,Balamban,Region VII,Cebu,1964205,437829,1526376,603222,525830,68864,146256,439957,20635,460592
0702209000,municipality,Bantayan,Region VII,Cebu,781666,176906,604760,428105,419269,39911,48748,278545,-89818,188727
0702210000,municipality,Barili,Region VII,Cebu,618154,301414,316740,318757,439613,66689,-54167,79034,-39118,39916
0702212000,municipality,Boljo-on,Region VII,Cebu,530473,129407,401066,134938,140699,25665,19904,185074,9328,194402
0702213000,municipality,Borbon,Region VII,Cebu,541942,94137,447805,176765,221496,41054,-3677,134629,-35761,98869
0702215000,municipality,Carmen,Region VII,Cebu,1022411,122367,900044,279069,220151,33740,92657,417366,32959,450325
0702216000,municipality,Catmon,Region VII,Cebu,771184,63096,708088,176846,153988,8469,31327,388716,-43790,344926
0702218000,municipality,Compostela,Region VII,Cebu,979943,284873,695071,274607,248783,33587,59411,169314,-21548,147766
0702219000,municipality,Consolacion,Region VII,Cebu,2994751,1120809,1873942,456857,557915,9827,-91231,965272,161695,1126967
0702220000,municipality,Cordova,Region VII,Cebu,761369,216161,545208,318997,342746,45675,21926,135007,-56114,78893
0702221000,municipality,Daanbantayan,Region VII,Cebu,947312,101022,846290,363466,365184,52197,50478,218368,-14789,203578
0702222000,municipality,Dalaguete,Region VII,Cebu,1092278,267835,824443,354824,326036,-7215,21574,303277,-19719,283558
0702224000,municipality,Dumanjug,Region VII,Cebu,1341537,546712,794825,309984,298624,68563,79923,202724,-4291,198433
0702225000,municipality,Ginatilan,Region VII,Cebu,394938,80786,314151,119602,141717,45661,23545,132395,-9424,122972
0702227000,municipality,Liloan,Region VII,Cebu,1403819,423342,980477,635012,531904,-16914,86195,427739,121973,549713
0702228000,municipality,Madridejos,Region VII,Cebu,764854,351332,413522,261990,285813,44098,20275,37346,-38712,-1366
0702229000,municipality,Malabuyoc,Region VII,Cebu,427009,126064,300945,124273,120909,78,3442,114481,-57115,57366
0702231000,municipality,Medellin,Region VII,Cebu,695141,143587,551553,248427,238451,1278,11254,51202,5509,56712
0702232000,municipality,Minglanilla,Region VII,Cebu,2538981,1011846,1527135,695030,728251,77564,44343,875995,64414,940409
0702233000,municipality,Moalboal,Region VII,Cebu,591891,111439,480452,261321,321162,55868,-3973,212056,-58466,153590
0702235000,municipality,Oslob,Region VII,Cebu,1347496,139763,1207733,279942,172190,4416,112168,851635,-71384,780251
0702236000,municipality,Pilar,Region VII,Cebu,560250,249667,310583,97545,120627,33039,9957,101695,38172,139867
0702237000,municipality,Pinamungajan,Region VII,Cebu,1192263,143217,1049046,331877,332244,68089,67721,238256,-47751,190505
0702238000,municipality,Poro,Region VII,Cebu,691561,273377,418184,147688,183833,89987,53843,100881,-31288,69593
0702239000,municipality,Ronda,Region VII,Cebu,456563,103390,353172,137740,140267,-2398,-4925,89758,507,90266
0702240000,municipality,Samboan,Region VII,Cebu,547437,83032,464404,175595,137761,-1639,36195,196281,-3612,192670
0702241000,municipality,San Fernando,Region VII,Cebu,1034797,91515,943281,350261,328574,35934,57621,458213,-8875,449338
0702242000,municipality,San Francisco,Region VII,Cebu,954704,479006,475698,260556,295389,56865,22032,235817,2524,238341
0702243000,municipality,San Remigio,Region VII,Cebu,835647,156203,679444,272393,342686,87409,17115,22961,8151,31113
0702244000,municipality,Santa Fe,Region VII,Cebu,469442,71143,398299,183918,269111,97881,12688,114209,20537,134746
0702245000,municipality,Santander,Region VII,Cebu,722603,210870,511732,129144,164471,74847,39520,181653,30997,212651
0702246000,municipality,Sibonga,Region VII,Cebu,,,,,,,,,,
0702247000,municipality,Sogod,Region VII,Cebu,643208,153042,490167,224981,252368,39774,12387,81333,-26678,54655
0702248000,municipality,Tabogon,Region VII,Cebu,611518,120453,491065,201067,257522,57751,1296,106507,-22126,84381
0702249000,municipality,Tabuelan,Region VII,Cebu,638931,106498,532433,192939,179203,14261,27998,209539,-29293,180247
0702252000,municipality,Tuburan,Region VII,Cebu,1723771,517378,1206393,332944,325990,47177,54131,420200,-77617,342583
0702253000,municipality,Tudela,Region VII,Cebu,451144,133679,317465,96779,94377,65308,67709,71564,-28478,43086
1804601000,municipality,Amlan,Region VII,Negros Oriental,,,,,,,,,,
1804602000,municipality,Ayungon,Region VII,Negros Oriental,754806,95011,659795,238756,260296,36387,14847,201939,-22570,179369
1804603000,municipality,Bacong,Region VII,Negros Oriental,2324584,1750210,574373,208436,133596,-3107,71732,320456,1387138,1707594
1804605000,municipality,Basay,Region VII,Negros Oriental,514466,166056,348410,190770,203039,48374,36106,74067,-13557,60510
1804607000,municipality,Bindoy,Region VII,Negros Oriental,644565,104681,539885,206054,203137,35375,38292,127833,15652,143484
1804609000,municipality,Dauin,Region VII,Negros Oriental,728852,341675,387177,196844,205585,22520,13780,128240,17662,145902
1804612000,municipality,Jimalalud,Region VII,Negros Oriental,557952,90363,467589,167337,128435,-5838,33063,193406,-71416,121990
1804613000,municipality,La Libertad,Region VII,Negros Oriental,566790,170064,396726,193585,169827,-1387,22372,122161,-6740,115421
1804614000,municipality,Mabinay,Region VII,Negros Oriental,1775150,737286,1037863,361337,370247,49466,40556,314473,-9233,305240
1804615000,municipality,Manjuyod,Region VII,Negros Oriental,943685,275190,668496,238371,230774,27210,34808,351825,-21125,330700
1804616000,municipality,Pamplona,Region VII,Negros Oriental,640648,188449,452198,203563,184224,799,20138,185702,-6959,178744
1804617000,municipality,San Jose,Region VII,Negros Oriental,380601,150442,230159,135351,155316,24030,4064,93605,14270,107875
1804618000,municipality,Sta. Catalina,Region VII,Negros Oriental,1812937,283830,1529107,384634,354558,1522,31598,559984,55401,615385
1804619000,municipality,Siaton,Region VII,Negros Oriental,,,,,,,,,,
1804620000,municipality,Sibulan,Region VII,Negros Oriental,836058,91014,745044,325533,273076,-1513,50944,364737,16554,381291
1804622000,municipality,Tayasan,Region VII,Negros Oriental,717528,228471,489057,244205,228638,-3644,11923,179501,-60483,119018
1804623000,municipality,Valencia,Region VII,Negros Oriental,2086866,1104313,982554,325442,279413,-4558,41472,687832,78954,766786
1804624000,municipality,Vallehermoso,Region VII,Negros Oriental,513480,88348,425132,236294,209368,-112,26815,99530,3212,102741
1804625000,municipality,Zamboanguita,Region VII,Negros Oriental,493398,129267,364131,163563,209111,42438,-3110,53455,-18283,35172
1806101000,municipality,Enrique Villanueva,Region VII,Siquijor,197451,30353,167098,78217,68242,-1135,8840,52181,2034,54215
1806102000,municipality,Larena,Region VII,Siquijor,375543,57288,318255,122350,106365,-1912,14073,110181,2192,112373
1806103000,municipality,Lazi,Region VII,Siquijor,418816,82368,336448,133499,120366,25540,38673,247649,5605,253254
1806104000,municipality,Maria,Region VII,Siquijor,152272,45687,106585,108220,104749,-2363,1108,101856,4661,106517
1806105000,municipality,San Juan,Region VII,Siquijor,365129,36996,328132,121217,99290,-1939,19988,125958,-33027,92932
1806106000,municipality,Siquijor,Region VII,Siquijor,573958,78427,495530,177592,155224,27700,50067,168129,13008,181137
0807801000,municipality,Almeria,Region VIII,Biliran,289970,40490,249481,112709,146919,28552,-5657,29993,4075,34068
0807802000,municipality,Biliran,Region VIII,Biliran,422248,108026,314222,114022,96565,-2973,14484,99456,-20610,78846
0807803000,municipality,Cabucgayan,Region VIII,Biliran,366950,37300,329650,122291,145603,41103,17791,25178,12236,37414
0807804000,municipality,Caibiran,Region VIII,Biliran,364494,24266,340228,168864,161431,52657,60090,82548,-23241,59307
0807805000,municipality,Culaba,Region VIII,Biliran,300964,83685,217279,103694,105421,16465,14738,49189,6979,56168
0807806000,municipality,Kawayan,Region VIII,Biliran,361777,97510,264267,120631,153805,33900,725,30696,2711,33407
0807807000,municipality,Maripipi,Region VIII,Biliran,342954,57166,285788,162284,75769,1419,87934,101649,649,102298
0807808000,municipality,Naval,Region VIII,Biliran,979773,24736,955036,271100,287653,24333,7779,16475,-5847,10627
0802601000,municipality,Arteche,Region VIII,Eastern Samar,628158,333638,294521,177067,129971,-8587,38509,32411,56510,88921
0802602000,municipality,Balangiga,Region VIII,Eastern Samar,483316,175135,308181,138650,117946,-7406,13298,83381,-5001,78379
0802603000,municipality,Balangkayan,Region VIII,Eastern Samar,356639,90132,266507,129266,133834,,-4568,12841,3243,16084
0802605000,municipality,Can-avid,Region VIII,Eastern Samar,858957,461873,397084,177196,180961,-3609,-7375,40402,20544,60946
0802606000,municipality,Dolores,Region VIII,Eastern Samar,758442,245874,512568,252676,218339,25578,59915,34963,27977,62941
0802607000,municipality,General MacArthur,Region VIII,Eastern Samar,251853,85686,166167,119139,128345,12643,3437,92932,14184,107116
0802608000,municipality,Giporlos,Region VIII,Eastern Samar,,,,,,,,,,
0802609000,municipality,Guiuan,Region VIII,Eastern Samar,958696,195201,763495,372784,261207,-13681,97895,108848,48298,157146
0802610000,municipality,Hernani,Region VIII,Eastern Samar,247786,26465,221321,84438,81124,116,3430,37576,-9770,27806
0802611000,municipality,Jipapad,Region VIII,Eastern Samar,352699,55716,296983,128264,131765,50867,47366,69612,8637,78249
0802612000,municipality,Lawaan,Region VIII,Eastern Samar,366420,216083,150337,127681,132107,-1590,-6016,40513,-9315,31198
0802613000,municipality,Llorente,Region VIII,Eastern Samar,725273,98361,626913,230884,167988,-45718,17178,289874,17534,307408
0802614000,municipality,Maslog,Region VIII,Eastern Samar,375601,91862,283739,125877,112578,5499,18797,95730,-21534,74196
0802615000,municipality,Maydolong,Region VIII,Eastern Samar,491134,44049,447085,193170,162260,,30910,105825,28683,134509
0802616000,municipality,Mercedes,Region VIII,Eastern Samar,248443,130733,117710,71427,76990,7956,2393,49960,19260,69219
0802617000,municipality,Oras,Region VIII,Eastern Samar,550800,325495,225305,196109,187405,-12523,-3818,43730,137833,181563
0802618000,municipality,Quinapondan,Region VIII,Eastern Samar,372239,144604,227635,109590,138360,29337,566,42251,-492,41759
0802619000,municipality,Salcedo,Region VIII,Eastern Samar,235966,73241,162725,139957,119335,-21679,-1057,34592,13579,48170
0802620000,municipality,San Julian,Region VIII,Eastern Samar,270484,39620,230865,129190,136099,15455,8547,57224,-5956,51268
0802621000,municipality,San Policarpo,Region VIII,Eastern Samar,397491,244245,153246,106307,108718,2032,-379,30916,20823,51739
0802622000,municipality,Sulat,Region VIII,Eastern Samar,298156,40990,257166,127071,115322,-2465,9284,18088,-7565,10523
0802623000,municipality,Taft,Region VIII,Eastern Samar,387993,84684,303309,159156,143454,1845,17547,59057,3325,62382
0803701000,municipality,Abuyog,Region VIII,Leyte,1379444,237418,1142026,412479,499731,135720,48468,359714,14889,374603
0803702000,municipality,Alangalang,Region VIII,Leyte,696364,267975,428388,244823,305559,79173,18438,154106,5964,160070
0803703000,municipality,Albuera,Region VIII,Leyte,904152,147742,756411,287130,229602,-11377,46151,109621,-1059,108562
0803705000,municipality,Babatngon,Region VIII,Leyte,458217,104145,354072,162234,144906,-4095,13232,215154,-43703,171451
0803706000,municipality,Barugo,Region VIII,Leyte,350299,60007,290293,166711,211719,42057,-2951,89208,-23048,66160
0803707000,municipality,Bato,Region VIII,Leyte,383166,52159,331008,243538,235989,-8317,-768,53765,-10406,43359
0803710000,municipality,Burauen,Region VIII,Leyte,1290378,239156,1051222,286685,304805,98838,80718,333296,-67788,265508
0803713000,municipality,Calubian,Region VIII,Leyte,441213,150804,290408,159903,178207,38665,20361,74032,22129,96160
0803714000,municipality,Capoocan,Region VIII,Leyte,591373,101339,490034,180792,190208,23944,14528,71168,12217,83385
0803715000,municipality,Carigara,Region VIII,Leyte,864435,85855,778579,249350,226514,735,23571,125978,-6219,119759
0803717000,municipality,Dagami,Region VIII,Leyte,425382,47891,377491,181135,166484,5870,20521,174336,18986,193322
0803718000,municipality,Dulag,Region VIII,Leyte,782735,97241,685495,213936,203181,350,11105,165815,-27971,137844
0803719000,municipality,Hilongos,Region VIII,Leyte,1192118,106616,1085502,310025,338278,83510,55257,141154,-43,141111
0803720000,municipality,Hindang,Region VIII,Leyte,417685,59300,358385,123710,105293,9835,28252,132780,1025,133804
0803721000,municipality,Inopacan,Region VIII,Leyte,425271,80052,345219,139246,152571,19270,5944,84983,13617,98600
0803722000,municipality,Isabel,Region VIII,Leyte,735622,442825,292797,247686,238435,-8006,1245,88747,-37424,51323
0803723000,municipality,Jaro,Region VIII,Leyte,808956,151595,657360,238152,212622,-31059,-5529,183367,-4734,178633
0803724000,municipality,Javier,Region VIII,Leyte,739896,208331,531565,196804,207330,48230,37704,102359,19948,122307
0803725000,municipality,Julita,Region VIII,Leyte,412016,54683,357333,112475,113611,15850,14714,47291,29517,76808
0803726000,municipality,Kananga,Region VIII,Leyte,2813234,1669207,1144028,382665,312533,-14779,55354,481326,90074,571400
0803728000,municipality,La Paz,Region VIII,Leyte,373540,84744,288796,123965,118079,,5886,85622,7444,93066
0803729000,municipality,Leyte,Region VIII,Leyte,662932,276351,386580,198625,249102,44520,-5957,138576,482,139058
0803730000,municipality,MacArthur,Region VIII,Leyte,230680,24238,206442,131624,190538,56027,-2887,4164,1901,6066
0803731000,municipality,Mahaplag,Region VIII,Leyte,353224,146640,206584,148746,171882,28872,5736,32922,-8289,24633
0803733000,municipality,Matag-ob,Region VIII,Leyte,456286,39147,417139,125798,141604,26675,10869,112186,-8712,103474
0803734000,municipality,Matalom,Region VIII,Leyte,631175,92034,539141,196615,178609,-1669,16337,175770,-42869,132901
0803735000,municipality,Mayorga,Region VIII,Leyte,137931,28604,109327,109792,104275,2524,8041,4165,21257,25422
0803736000,municipality,Merida,Region VIII,Leyte,880374,301273,579101,159461,185229,30679,4911,114405,-7656,106749
0803739000,municipality,Palo,Region VIII,Leyte,1321587,307807,1013780,386785,366020,28895,49661,356062,55967,412029
0803740000,municipality,Palompon,Region VIII,Leyte,1171922,295910,876012,302223,218660,-6366,77197,203776,-54146,149630
0803741000,municipality,Pastrana,Region VIII,Leyte,403861,66229,337632,128182,98914,-3269,25999,158219,8766,166985
0803742000,municipality,San Isidro,Region VIII,Leyte,497857,165180,332677,170710,222750,62478,10439,5439,-2676,2763
0803743000,municipality,San Miguel,Region VIII,Leyte,721127,385068,336059,144533,123856,7334,28011,69835,32379,102215
0803744000,municipality,Sta. Fe,Region VIII,Leyte,515269,215025,300244,120767,154824,46238,12182,64759,48591,113350
0803745000,municipality,Tabango,Region VIII,Leyte,820361,349957,470404,162332,219059,94851,38123,70835,26374,97209
