dataset_id,psgc,value,category,detail
elections-2022-president,1380608010,,Bongbong Marcos,"{""Isko_Moreno"":82,""Ping_Lacson"":12,""Leni_Robredo"":100,""Ernesto_Abella"":0,""Manny_Pacquiao"":8,""Bongbong_Marcos"":272,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380608011,,Bongbong Marcos,"{""Isko_Moreno"":302,""Ping_Lacson"":14,""Leni_Robredo"":670,""Ernesto_Abella"":0,""Manny_Pacquiao"":26,""Bongbong_Marcos"":786,""Jose_Montemayor"":2,""Leody_de_Guzman"":4,""Faisal_Mangondato"":6,""Norberto_Gonzales"":5}"
elections-2022-president,1380608012,,Bongbong Marcos,"{""Isko_Moreno"":158,""Ping_Lacson"":8,""Leni_Robredo"":408,""Ernesto_Abella"":1,""Manny_Pacquiao"":19,""Bongbong_Marcos"":544,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":19,""Norberto_Gonzales"":0}"
elections-2022-president,1380608013,,Bongbong Marcos,"{""Isko_Moreno"":83,""Ping_Lacson"":6,""Leni_Robredo"":115,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":210,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380608014,,Leni Robredo,"{""Isko_Moreno"":47,""Ping_Lacson"":4,""Leni_Robredo"":196,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":113,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380608015,,Bongbong Marcos,"{""Isko_Moreno"":92,""Ping_Lacson"":2,""Leni_Robredo"":38,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":99,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380609001,,Bongbong Marcos,"{""Isko_Moreno"":230,""Ping_Lacson"":6,""Leni_Robredo"":178,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":258,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380609002,,Bongbong Marcos,"{""Isko_Moreno"":412,""Ping_Lacson"":14,""Leni_Robredo"":218,""Ernesto_Abella"":2,""Manny_Pacquiao"":9,""Bongbong_Marcos"":427,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":5,""Norberto_Gonzales"":1}"
elections-2022-president,1380609003,,Isko Moreno,"{""Isko_Moreno"":190,""Ping_Lacson"":8,""Leni_Robredo"":59,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":174,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380609004,,Bongbong Marcos,"{""Isko_Moreno"":277,""Ping_Lacson"":9,""Leni_Robredo"":203,""Ernesto_Abella"":1,""Manny_Pacquiao"":9,""Bongbong_Marcos"":447,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380609005,,Bongbong Marcos,"{""Isko_Moreno"":373,""Ping_Lacson"":11,""Leni_Robredo"":261,""Ernesto_Abella"":0,""Manny_Pacquiao"":12,""Bongbong_Marcos"":592,""Jose_Montemayor"":0,""Leody_de_Guzman"":4,""Faisal_Mangondato"":3,""Norberto_Gonzales"":1}"
elections-2022-president,1380610004,,Bongbong Marcos,"{""Isko_Moreno"":53,""Ping_Lacson"":12,""Leni_Robredo"":136,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":171,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1380610005,,Isko Moreno,"{""Isko_Moreno"":134,""Ping_Lacson"":4,""Leni_Robredo"":81,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":116,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610006,,Bongbong Marcos,"{""Isko_Moreno"":59,""Ping_Lacson"":1,""Leni_Robredo"":75,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":87,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610007,,Bongbong Marcos,"{""Isko_Moreno"":114,""Ping_Lacson"":8,""Leni_Robredo"":137,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":198,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610008,,Bongbong Marcos,"{""Isko_Moreno"":96,""Ping_Lacson"":7,""Leni_Robredo"":120,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":135,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1380610009,,Bongbong Marcos,"{""Isko_Moreno"":105,""Ping_Lacson"":9,""Leni_Robredo"":203,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":312,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":5,""Norberto_Gonzales"":0}"
elections-2022-president,1380610010,,Bongbong Marcos,"{""Isko_Moreno"":80,""Ping_Lacson"":12,""Leni_Robredo"":183,""Ernesto_Abella"":0,""Manny_Pacquiao"":11,""Bongbong_Marcos"":205,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610011,,Leni Robredo,"{""Isko_Moreno"":104,""Ping_Lacson"":7,""Leni_Robredo"":344,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":209,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":2,""Norberto_Gonzales"":0}"
elections-2022-president,1380610012,,Leni Robredo,"{""Isko_Moreno"":126,""Ping_Lacson"":12,""Leni_Robredo"":289,""Ernesto_Abella"":1,""Manny_Pacquiao"":6,""Bongbong_Marcos"":198,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1380610013,,Bongbong Marcos,"{""Isko_Moreno"":108,""Ping_Lacson"":10,""Leni_Robredo"":159,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":224,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610014,,Bongbong Marcos,"{""Isko_Moreno"":133,""Ping_Lacson"":12,""Leni_Robredo"":192,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":421,""Jose_Montemayor"":0,""Leody_de_Guzman"":3,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610015,,Bongbong Marcos,"{""Isko_Moreno"":32,""Ping_Lacson"":0,""Leni_Robredo"":61,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":132,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610016,,Bongbong Marcos,"{""Isko_Moreno"":169,""Ping_Lacson"":10,""Leni_Robredo"":269,""Ernesto_Abella"":0,""Manny_Pacquiao"":11,""Bongbong_Marcos"":381,""Jose_Montemayor"":1,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610017,,Bongbong Marcos,"{""Isko_Moreno"":390,""Ping_Lacson"":12,""Leni_Robredo"":274,""Ernesto_Abella"":2,""Manny_Pacquiao"":8,""Bongbong_Marcos"":761,""Jose_Montemayor"":3,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610018,,Bongbong Marcos,"{""Isko_Moreno"":53,""Ping_Lacson"":4,""Leni_Robredo"":46,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":75,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610019,,Bongbong Marcos,"{""Isko_Moreno"":676,""Ping_Lacson"":34,""Leni_Robredo"":451,""Ernesto_Abella"":0,""Manny_Pacquiao"":13,""Bongbong_Marcos"":1086,""Jose_Montemayor"":0,""Leody_de_Guzman"":3,""Faisal_Mangondato"":6,""Norberto_Gonzales"":0}"
elections-2022-president,1380610020,,Bongbong Marcos,"{""Isko_Moreno"":310,""Ping_Lacson"":12,""Leni_Robredo"":242,""Ernesto_Abella"":1,""Manny_Pacquiao"":11,""Bongbong_Marcos"":623,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610021,,Bongbong Marcos,"{""Isko_Moreno"":176,""Ping_Lacson"":4,""Leni_Robredo"":160,""Ernesto_Abella"":1,""Manny_Pacquiao"":6,""Bongbong_Marcos"":347,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":1}"
elections-2022-president,1380610022,,Bongbong Marcos,"{""Isko_Moreno"":144,""Ping_Lacson"":7,""Leni_Robredo"":102,""Ernesto_Abella"":0,""Manny_Pacquiao"":7,""Bongbong_Marcos"":289,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610023,,Isko Moreno,"{""Isko_Moreno"":191,""Ping_Lacson"":4,""Leni_Robredo"":131,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":188,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610024,,Leni Robredo,"{""Isko_Moreno"":130,""Ping_Lacson"":9,""Leni_Robredo"":298,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":218,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610025,,Bongbong Marcos,"{""Isko_Moreno"":82,""Ping_Lacson"":8,""Leni_Robredo"":103,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":155,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610026,,Bongbong Marcos,"{""Isko_Moreno"":194,""Ping_Lacson"":12,""Leni_Robredo"":133,""Ernesto_Abella"":1,""Manny_Pacquiao"":8,""Bongbong_Marcos"":270,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610027,,Isko Moreno,"{""Isko_Moreno"":285,""Ping_Lacson"":12,""Leni_Robredo"":173,""Ernesto_Abella"":1,""Manny_Pacquiao"":3,""Bongbong_Marcos"":253,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1380610028,,Bongbong Marcos,"{""Isko_Moreno"":255,""Ping_Lacson"":6,""Leni_Robredo"":160,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":307,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610029,,Bongbong Marcos,"{""Isko_Moreno"":150,""Ping_Lacson"":9,""Leni_Robredo"":182,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":184,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610030,,Bongbong Marcos,"{""Isko_Moreno"":104,""Ping_Lacson"":2,""Leni_Robredo"":59,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":104,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610031,,Bongbong Marcos,"{""Isko_Moreno"":144,""Ping_Lacson"":7,""Leni_Robredo"":83,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":175,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610032,,Bongbong Marcos,"{""Isko_Moreno"":148,""Ping_Lacson"":8,""Leni_Robredo"":76,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":186,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610033,,Isko Moreno,"{""Isko_Moreno"":282,""Ping_Lacson"":2,""Leni_Robredo"":119,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":273,""Jose_Montemayor"":1,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380610034,,Leni Robredo,"{""Isko_Moreno"":223,""Ping_Lacson"":14,""Leni_Robredo"":512,""Ernesto_Abella"":3,""Manny_Pacquiao"":8,""Bongbong_Marcos"":478,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610035,,Bongbong Marcos,"{""Isko_Moreno"":256,""Ping_Lacson"":6,""Leni_Robredo"":181,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":271,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610036,,Bongbong Marcos,"{""Isko_Moreno"":124,""Ping_Lacson"":4,""Leni_Robredo"":105,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":138,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1380610037,,Bongbong Marcos,"{""Isko_Moreno"":63,""Ping_Lacson"":7,""Leni_Robredo"":144,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":144,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610038,,Bongbong Marcos,"{""Isko_Moreno"":61,""Ping_Lacson"":3,""Leni_Robredo"":106,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":126,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610039,,Leni Robredo,"{""Isko_Moreno"":275,""Ping_Lacson"":23,""Leni_Robredo"":319,""Ernesto_Abella"":1,""Manny_Pacquiao"":13,""Bongbong_Marcos"":309,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1380610040,,Leni Robredo,"{""Isko_Moreno"":73,""Ping_Lacson"":7,""Leni_Robredo"":251,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":112,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610041,,Leni Robredo,"{""Isko_Moreno"":51,""Ping_Lacson"":5,""Leni_Robredo"":152,""Ernesto_Abella"":1,""Manny_Pacquiao"":1,""Bongbong_Marcos"":133,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610042,,Leni Robredo,"{""Isko_Moreno"":67,""Ping_Lacson"":11,""Leni_Robredo"":274,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":165,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610043,,Bongbong Marcos,"{""Isko_Moreno"":95,""Ping_Lacson"":2,""Leni_Robredo"":155,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":157,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610044,,Bongbong Marcos,"{""Isko_Moreno"":55,""Ping_Lacson"":2,""Leni_Robredo"":97,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":98,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610045,,Leni Robredo,"{""Isko_Moreno"":126,""Ping_Lacson"":10,""Leni_Robredo"":241,""Ernesto_Abella"":0,""Manny_Pacquiao"":8,""Bongbong_Marcos"":194,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610046,,Bongbong Marcos,"{""Isko_Moreno"":388,""Ping_Lacson"":25,""Leni_Robredo"":384,""Ernesto_Abella"":0,""Manny_Pacquiao"":8,""Bongbong_Marcos"":541,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610047,,Bongbong Marcos,"{""Isko_Moreno"":414,""Ping_Lacson"":13,""Leni_Robredo"":344,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":495,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610048,,Bongbong Marcos,"{""Isko_Moreno"":477,""Ping_Lacson"":13,""Leni_Robredo"":489,""Ernesto_Abella"":1,""Manny_Pacquiao"":5,""Bongbong_Marcos"":631,""Jose_Montemayor"":1,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610052,,Isko Moreno,"{""Isko_Moreno"":743,""Ping_Lacson"":15,""Leni_Robredo"":409,""Ernesto_Abella"":1,""Manny_Pacquiao"":10,""Bongbong_Marcos"":596,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":1}"
elections-2022-president,1380610053,,Bongbong Marcos,"{""Isko_Moreno"":498,""Ping_Lacson"":23,""Leni_Robredo"":392,""Ernesto_Abella"":1,""Manny_Pacquiao"":12,""Bongbong_Marcos"":629,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610054,,Bongbong Marcos,"{""Isko_Moreno"":722,""Ping_Lacson"":28,""Leni_Robredo"":470,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":841,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":2}"
elections-2022-president,1380610055,,Bongbong Marcos,"{""Isko_Moreno"":347,""Ping_Lacson"":5,""Leni_Robredo"":206,""Ernesto_Abella"":0,""Manny_Pacquiao"":12,""Bongbong_Marcos"":362,""Jose_Montemayor"":0,""Leody_de_Guzman"":3,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380610056,,Bongbong Marcos,"{""Isko_Moreno"":126,""Ping_Lacson"":2,""Leni_Robredo"":78,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":161,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610057,,Bongbong Marcos,"{""Isko_Moreno"":171,""Ping_Lacson"":13,""Leni_Robredo"":260,""Ernesto_Abella"":1,""Manny_Pacquiao"":4,""Bongbong_Marcos"":334,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610058,,Bongbong Marcos,"{""Isko_Moreno"":125,""Ping_Lacson"":8,""Leni_Robredo"":178,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":218,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":3,""Norberto_Gonzales"":1}"
elections-2022-president,1380610059,,Bongbong Marcos,"{""Isko_Moreno"":128,""Ping_Lacson"":8,""Leni_Robredo"":171,""Ernesto_Abella"":1,""Manny_Pacquiao"":5,""Bongbong_Marcos"":241,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610060,,Bongbong Marcos,"{""Isko_Moreno"":425,""Ping_Lacson"":14,""Leni_Robredo"":247,""Ernesto_Abella"":1,""Manny_Pacquiao"":10,""Bongbong_Marcos"":526,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380610061,,Bongbong Marcos,"{""Isko_Moreno"":427,""Ping_Lacson"":16,""Leni_Robredo"":265,""Ernesto_Abella"":1,""Manny_Pacquiao"":6,""Bongbong_Marcos"":503,""Jose_Montemayor"":1,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380610062,,Isko Moreno,"{""Isko_Moreno"":568,""Ping_Lacson"":8,""Leni_Robredo"":296,""Ernesto_Abella"":2,""Manny_Pacquiao"":10,""Bongbong_Marcos"":534,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1380610063,,Isko Moreno,"{""Isko_Moreno"":215,""Ping_Lacson"":3,""Leni_Robredo"":108,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":176,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1380611001,,Bongbong Marcos,"{""Isko_Moreno"":506,""Ping_Lacson"":20,""Leni_Robredo"":307,""Ernesto_Abella"":1,""Manny_Pacquiao"":11,""Bongbong_Marcos"":692,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":4}"
elections-2022-president,1380611004,,Bongbong Marcos,"{""Isko_Moreno"":108,""Ping_Lacson"":2,""Leni_Robredo"":47,""Ernesto_Abella"":1,""Manny_Pacquiao"":6,""Bongbong_Marcos"":141,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380611005,,Leni Robredo,"{""Isko_Moreno"":139,""Ping_Lacson"":15,""Leni_Robredo"":255,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":241,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380611010,,Bongbong Marcos,"{""Isko_Moreno"":154,""Ping_Lacson"":12,""Leni_Robredo"":273,""Ernesto_Abella"":0,""Manny_Pacquiao"":8,""Bongbong_Marcos"":293,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380611011,,Bongbong Marcos,"{""Isko_Moreno"":149,""Ping_Lacson"":20,""Leni_Robredo"":226,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":270,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380611012,,Leni Robredo,"{""Isko_Moreno"":50,""Ping_Lacson"":10,""Leni_Robredo"":188,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":103,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380611013,,Bongbong Marcos,"{""Isko_Moreno"":69,""Ping_Lacson"":14,""Leni_Robredo"":201,""Ernesto_Abella"":2,""Manny_Pacquiao"":7,""Bongbong_Marcos"":488,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":3}"
elections-2022-president,1380611014,,Bongbong Marcos,"{""Isko_Moreno"":89,""Ping_Lacson"":13,""Leni_Robredo"":208,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":216,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1380611015,,Bongbong Marcos,"{""Isko_Moreno"":111,""Ping_Lacson"":4,""Leni_Robredo"":210,""Ernesto_Abella"":1,""Manny_Pacquiao"":5,""Bongbong_Marcos"":244,""Jose_Montemayor"":2,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1380611016,,Bongbong Marcos,"{""Isko_Moreno"":70,""Ping_Lacson"":10,""Leni_Robredo"":169,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":184,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380611017,,Bongbong Marcos,"{""Isko_Moreno"":135,""Ping_Lacson"":6,""Leni_Robredo"":193,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":208,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380611018,,Bongbong Marcos,"{""Isko_Moreno"":347,""Ping_Lacson"":16,""Leni_Robredo"":311,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":544,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":3}"
elections-2022-president,1380611019,,Leni Robredo,"{""Isko_Moreno"":92,""Ping_Lacson"":9,""Leni_Robredo"":200,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":175,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1380611023,,Bongbong Marcos,"{""Isko_Moreno"":139,""Ping_Lacson"":12,""Leni_Robredo"":205,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":302,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
